	type	population size	Province/State	Country/Region	Lat	Long	1/22/20	1/23/20	1/24/20	1/25/20	1/26/20	1/27/20	1/28/20	1/29/20	1/30/20	1/31/20	2/1/20	2/2/20	2/3/20	2/4/20	2/5/20	2/6/20	2/7/20	2/8/20	2/9/20	2/10/20	2/11/20	2/12/20	2/13/20	2/14/20	2/15/20	2/16/20	2/17/20	2/18/20	2/19/20	2/20/20	2/21/20	2/22/20	2/23/20	2/24/20	2/25/20	2/26/20	2/27/20	2/28/20	2/29/20	3/1/20	3/2/20	3/3/20	3/4/20	3/5/20	3/6/20	3/7/20	3/8/20	3/9/20	3/10/20	3/11/20
1002	Recovered	0.0	86Togo	Togo	8.6195	0.8248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1003	Recovered	0.0	87French Guiana	French Guiana	3.9339	-53.1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	Recovered	0.0	88Malta	Malta	35.9375	14.3754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1005	Recovered	0.0	89Martinique	Martinique	14.6415	-61.0242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1006	Recovered	0.0	90Bulgaria	Bulgaria	42.7339	25.4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1007	Recovered	0.0	91Maldives	Maldives	3.2028	73.2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1008	Recovered	0.0	92Bangladesh	Bangladesh	23.685	90.3563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	Recovered	0.0	93Paraguay	Paraguay	-23.4425	-58.4438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	Recovered	10009794.0	Ontario	Canada	51.2538	-85.3232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4
1011	Recovered	2530247.0	Alberta	Canada	53.9333	-116.5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1012	Recovered	624177.0	Quebec	Canada	52.9399	-73.5491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1013	Recovered	0.0	97Albania	Albania	41.1533	20.1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1014	Recovered	0.0	98Cyprus	Cyprus	35.1264	33.4299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1015	Recovered	0.0	99Brunei	Brunei	4.5353	114.7277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1016	Recovered	14983396.0	Washington	US	47.4009	-121.4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1017	Recovered	41655928.0	New York	US	42.1657	-74.9481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	Recovered	58518404.0	California	US	36.1162	-119.6816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
1019	Recovered	11797404.0	Massachusetts	US	42.2302	-71.5301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1020	Recovered	0.0	Diamond Princess	US	35.4437	139.638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1021	Recovered	0.0	Grand Princess	US	37.6489	-122.6655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	Recovered	7211605.0	Colorado	US	39.0598	-105.3111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	Recovered	29425008.0	Florida	US	27.7663	-81.6868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1025	Recovered	9111622.0	New Jersey	US	40.2989	-74.521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	Recovered	4929122.0	Oregon	US	44.571999999999996	-122.0709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	Recovered	31366810.0	Texas	US	31.0545	-97.5635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	Recovered	17192906.0	Illinois	US	40.3495	-88.9861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
1029	Recovered	13650924.0	Pennsylvania	US	40.5908	-77.2098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	Recovered	2491283.0	Iowa	US	42.0115	-93.2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1031	Recovered	6539104.0	Maryland	US	39.0639	-76.8021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	Recovered	8377617.0	North Carolina	US	35.6301	-79.8064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	Recovered	4136842.0	South Carolina	US	33.8569	-80.945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	Recovered	5602757.0	Tennessee	US	35.7478	-86.6923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	Recovered	7741490.0	Virginia	US	37.7693	-78.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1036	Recovered	9254817.0	Arizona	US	33.7298	-111.4312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1037	Recovered	5593887.0	Indiana	US	39.8494	-86.2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1038	Recovered	2834723.0	Kentucky	US	37.6681	-84.6701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1039	Recovered	5289420.0	District of Columbia	US	38.8974	-77.0268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1040	Recovered	4363357.0	Nevada	US	38.3135	-117.0554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	Recovered	1353622.0	New Hampshire	US	43.4525	-71.5639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	Recovered	6589350.0	Minnesota	US	45.6945	-93.9002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1043	Recovered	1602702.0	Nebraska	US	41.1254	-98.2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1044	Recovered	12667794.0	Ohio	US	40.3888	-82.7649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1045	Recovered	2135710.0	Rhode Island	US	41.6809	-71.5118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1046	Recovered	5253682.0	Wisconsin	US	44.2685	-89.6165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1047	Recovered	5947242.0	Connecticut	US	41.5978	-72.7554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1048	Recovered	1662175.0	Hawaii	US	21.0943	-157.4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	Recovered	3134547.0	Oklahoma	US	35.5653	-96.9289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1050	Recovered	4633103.0	Utah	US	40.15	-111.8624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1051	Recovered	0.0	135Burkina Faso	Burkina Faso	12.2383	-1.5616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1052	Recovered	0.0	136Holy See	Holy See	41.9029	12.4534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1053	Recovered	0.0	137Mongolia	Mongolia	46.8625	103.8467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1054	Recovered	0.0	138Panama	Panama	8.538	-80.7821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1055	Recovered	2161246.0	Kansas	US	38.5266	-96.7265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1056	Recovered	4440916.0	Louisiana	US	31.1695	-91.8678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1057	Recovered	6732589.0	Missouri	US	38.4561	-92.2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	Recovered	356494.0	Vermont	US	44.0459	-72.7107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1059	Recovered	529492.0	Alaska	US	61.3707	-152.4044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1060	Recovered	2159483.0	Arkansas	US	34.9697	-92.3731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061	Recovered	519388.0	Delaware	US	39.3185	-75.5071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1062	Recovered	1444835.0	Idaho	US	44.2405	-114.4788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1063	Recovered	950241.0	Maine	US	44.6939	-69.3819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1064	Recovered	9740645.0	Michigan	US	43.3266	-84.5361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1065	Recovered	1704802.0	Mississippi	US	32.7416	-89.6787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1066	Recovered	637657.0	Montana	US	46.9219	-110.4544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1067	Recovered	1807248.0	New Mexico	US	34.8405	-106.2485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1068	Recovered	577398.0	North Dakota	US	47.5289	-99.78399999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1069	Recovered	480609.0	South Dakota	US	44.2998	-99.4388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1070	Recovered	1039932.0	West Virginia	US	38.4912	-80.9545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1071	Recovered	458764.0	Wyoming	US	42.756	-107.3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1072	Recovered	16241421.0	Hubei	China	30.9756	112.2707	28	28	31	32	42	45	80	88	90	141	168	295	386	522	633	817	1115	1439	1795	2222	2639	2686	3459	4774	5623	6639	7862	9128	10337	11788	11881	15299	15343	16748	18971	20969	23383	26403	28993	31536	33934	36208	38557	40592	42033	43500	45235	46488	47743	49134
1073	Recovered	0.0	157Iran	Iran	32.0	53.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	49	73	123	175	291	291	552	739	913	1669	2134	2394	2731	2959
1074	Recovered	0.0	158Korea, South	Korea, South	36.0	128.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	3	7	7	7	9	9	10	12	12	16	16	16	18	18	22	22	22	22	27	30	30	30	41	41	135	135	118	118	247	288
1075	Recovered	24881122.0	France	France	46.2276	2.2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	4	4	4	4	4	4	4	4	4	4	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	12
1076	Recovered	32287998.0	Guangdong	China	23.3417	113.4244	0	2	2	2	2	4	4	5	10	11	14	15	21	30	49	69	88	112	141	167	212	275	314	362	410	465	524	565	606	642	690	728	755	786	822	851	890	935	983	1016	1059	1101	1133	1181	1216	1237	1256	1260	1274	1282
1077	Recovered	16170997.0	Henan	China	33.882	113.61399999999999	0	0	0	0	0	0	0	1	2	3	3	10	16	27	47	56	86	116	153	191	218	246	296	357	391	440	509	522	573	637	736	830	868	943	1002	1033	1068	1112	1170	1198	1205	1231	1234	1239	1244	1244	1247	1247	1247	1249
1078	Recovered	13604601.0	Zhejiang	China	29.1832	120.0934	0	0	1	1	1	1	3	3	4	14	21	32	43	62	78	94	123	175	201	242	270	321	360	403	428	456	507	535	604	633	679	719	760	782	808	867	932	975	1016	1046	1069	1093	1114	1124	1147	1154	1161	1176	1191	1195
1079	Recovered	12697087.0	Hunan	China	27.6104	111.7088	0	0	0	0	0	0	0	0	2	2	8	16	22	31	54	81	112	156	186	208	247	304	339	364	425	464	498	527	561	634	661	692	714	731	768	783	804	830	846	866	887	906	916	938	955	960	968	979	990	995
1080	Recovered	13444647.0	Anhui	China	31.8257	117.2264	0	0	0	0	0	0	0	2	2	3	5	7	14	20	23	34	47	59	72	88	105	127	157	193	221	255	280	361	413	474	539	597	637	663	712	744	792	821	868	873	917	936	956	970	979	979	984	984	984	984
1081	Recovered	9676312.0	Jiangxi	China	27.614	115.7221	0	0	0	0	0	2	3	3	5	7	9	12	18	20	27	37	45	55	73	105	128	152	170	187	210	240	275	310	362	433	489	555	613	645	683	719	754	790	811	831	850	870	884	901	909	916	919	923	927	932
1082	Recovered	24803692.0	Shandong	China	36.3427	118.1498	0	0	0	0	0	0	0	1	1	2	3	6	7	11	15	27	37	44	63	66	80	92	105	136	156	173	191	211	231	254	281	302	321	343	355	377	387	405	421	443	460	511	516	578	618	627	642	700	719	726
1083	Recovered	0.0	Diamond Princess	Cruise Ship	35.4437	139.638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	10	10	10	10	10	10	10	10	10	40	40	40	40	40	325
1084	Recovered	19000327.0	Jiangsu	China	32.9711	119.455	0	0	0	1	1	1	1	1	1	5	6	7	8	12	23	34	43	51	71	81	93	125	139	157	186	218	258	280	318	356	373	401	418	452	458	478	498	515	523	536	543	562	577	583	594	606	612	621	627	627
1085	Recovered	8190168.0	Chongqing	China	30.0572	107.874	0	0	0	0	0	0	0	1	1	1	3	7	9	9	15	24	31	39	51	66	79	102	128	152	184	207	225	254	274	299	316	328	335	349	372	384	401	422	438	450	469	490	502	512	513	526	527	542	547	554
1086	Recovered	17187726.0	Sichuan	China	30.6171	102.7103	0	0	0	0	0	0	0	1	1	1	3	11	14	14	24	31	42	60	71	80	85	92	104	114	119	131	156	169	188	217	231	250	261	276	289	307	321	338	351	365	386	394	406	425	442	454	464	466	478	488
1087	Recovered	15785866.0	Heilongjiang	China	47.861999999999995	127.7615	0	0	0	0	0	0	0	0	0	0	2	2	2	4	7	8	12	13	14	30	28	31	33	47	68	79	85	111	120	136	175	204	222	227	243	249	270	283	301	342	356	366	373	379	396	403	412	430	434	436
1088	Recovered	0.0	UK	United Kingdom	55.3781	-3.4360000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	18	18	18	18	18
1089	Recovered	1894253.0	Denmark	Denmark	56.2639	9.5018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
1090	Recovered	11720821.0	Beijing	China	40.1824	116.4142	0	0	1	2	2	2	4	4	4	5	9	9	12	23	24	31	33	34	37	44	48	56	69	80	98	108	114	122	145	153	169	178	189	198	215	235	248	257	271	276	282	288	297	297	299	303	308	315	320	326
1091	Recovered	14987000.0	Shanghai	China	31.201999999999998	121.4491	0	0	1	1	1	3	4	5	5	9	10	10	10	12	15	25	30	41	44	48	52	57	62	90	124	140	161	177	186	199	211	227	249	261	268	272	276	279	287	290	292	294	298	303	306	313	314	315	319	320
1092	Recovered	13331166.0	Hebei	China	39.549	116.1306	0	0	0	0	0	0	0	0	0	0	0	3	3	4	6	13	22	30	34	41	48	54	68	87	101	105	122	136	152	169	184	203	219	234	248	261	274	277	282	294	296	300	301	304	305	307	307	307	307	307
1093	Recovered	11892689.0	Fujian	China	26.0789	117.9874	0	0	0	0	0	0	0	0	0	0	0	0	1	3	11	14	20	24	35	39	45	53	57	63	71	82	90	93	112	126	149	162	170	183	199	218	228	235	243	247	255	260	270	277	284	295	295	295	295	295
1094	Recovered	11278122.0	Guangxi	China	23.8298	108.7881	0	0	0	0	0	0	2	2	2	2	2	2	7	10	13	14	17	17	18	24	33	32	33	36	44	49	53	69	86	90	97	104	106	112	134	147	161	168	176	181	192	202	210	214	217	218	223	230	234	238
1095	Recovered	8123356.0	Shaanxi	China	35.1917	108.8701	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	9	17	20	25	30	32	43	46	54	60	71	79	89	102	118	134	149	163	173	186	192	195	199	207	208	216	216	223	224	226	226	227	227	227	232
1096	Recovered	7117216.0	Yunnan	China	24.974	101.48700000000001	0	0	0	0	0	0	0	0	0	1	2	3	5	5	5	7	12	17	18	19	20	26	27	36	42	42	47	57	60	79	96	107	115	124	129	144	150	156	157	163	168	169	169	169	170	170	170	170	170	170
1097	Recovered	2408878.0	Hainan	China	19.1959	109.7453	0	0	0	0	0	0	0	0	1	1	1	4	4	5	5	8	10	14	19	19	20	27	30	43	39	52	59	79	84	86	95	104	106	116	124	129	131	133	148	149	151	155	158	158	158	158	159	159	159	159
1098	Recovered	7515290.0	Guizhou	China	26.8154	106.8748	0	0	0	0	0	0	0	1	1	2	2	2	2	2	9	6	6	7	7	10	17	18	27	28	41	46	57	66	70	72	77	90	102	102	104	104	112	112	112	112	114	114	114	114	114	115	117	123	129	133
1099	Recovered	7512793.0	Tianjin	China	39.3054	117.323	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	4	4	8	10	11	21	31	37	45	46	48	54	59	62	65	81	87	91	96	102	102	109	111	111	124	124	128	128	128	128	130	131	131
1100	Recovered	9936633.0	Shanxi	China	37.5777	112.2922	0	0	0	0	0	0	0	1	1	1	1	3	2	4	5	12	15	21	25	25	30	33	36	38	46	50	53	61	68	76	78	81	88	94	98	104	107	112	114	116	119	124	124	126	126	126	126	127	131	131
1101	Recovered	6475116.0	Gansu	China	37.8099	101.0583	0	0	0	0	0	0	0	0	0	0	0	3	3	4	6	6	9	12	16	17	24	31	39	39	49	54	58	62	65	71	76	76	78	80	80	81	81	82	82	84	85	86	87	87	87	87	87	88	88	88
1102	Recovered	7206000.0	Hong Kong	China	22.3	114.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	2	2	5	6	5	6	11	19	19	24	24	30	33	36	36	37	37	43	46	51	58	59	65	65
1103	Recovered	21264786.0	Liaoning	China	41.2956	122.6085	0	0	0	0	0	0	0	1	1	1	1	1	1	2	4	5	7	8	12	13	19	20	22	29	31	40	43	53	55	59	61	66	73	80	83	88	93	93	96	103	103	106	106	106	106	107	109	109	111	111
1104	Recovered	9817165.0	Jilin	China	43.6661	126.1923	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	4	4	4	12	13	18	22	24	25	26	30	34	36	37	43	45	52	54	60	63	65	67	73	75	78	83	83	86	88	90	90	90	91	91	91
